10000 0.000000 1.395657
9000 0.000000 2.202261
8000 0.000000 2.765898
7000 0.000000 3.093753
6000 0.000000 3.110165
5000 1.000000 2.936724
4000 1.000000 2.727064
3000 1.000000 2.132049
2000 1.000000 1.369511
1000 1.000000 0.717205
